,timestamp,lp
2023-07-11 10:15:21.705193,,623.95
2023-07-11 10:15:22.709967,,624.0
2023-07-11 10:15:23.719627,,623.95
2023-07-11 10:15:24.702089,,624.0
2023-07-11 10:15:25.702475,,623.9
2023-07-11 10:15:26.715134,,624.0
2023-07-11 10:15:28.710322,,623.95
2023-07-11 10:15:31.731167,,623.9
2023-07-11 10:15:32.312805,,623.95
2023-07-11 10:15:35.732281,,623.9
2023-07-11 10:15:35.911170,,623.95
2023-07-11 10:15:39.723118,,623.9
2023-07-11 10:15:40.321251,,623.95
2023-07-11 10:15:41.113709,,623.9
2023-07-11 10:15:42.743701,,623.95
2023-07-11 10:15:43.343989,,623.9
2023-07-11 10:15:45.730514,,623.85
2023-07-11 10:15:46.733896,,623.9
2023-07-11 10:15:50.112536,,623.85
2023-07-11 10:15:50.751140,,623.9
2023-07-11 10:15:51.916283,,623.85
2023-07-11 10:15:52.723785,,623.9
2023-07-11 10:15:53.119538,,623.85
2023-07-11 10:15:53.725163,,623.95
2023-07-11 10:15:56.324506,,624.0
2023-07-11 10:15:57.316890,,623.95
2023-07-11 10:15:57.774608,,624.0
2023-07-11 10:15:58.318270,,623.95
2023-07-11 10:15:59.722404,,624.0
2023-07-11 10:16:00.716786,,623.95
2023-07-11 10:16:01.717166,,624.0
2023-07-11 10:16:02.735536,,623.95
2023-07-11 10:16:03.729034,,624.0
2023-07-11 10:16:06.722477,,623.95
2023-07-11 10:16:07.720861,,624.0
2023-07-11 10:16:09.731388,,623.95
2023-07-11 10:16:10.728769,,624.0
2023-07-11 10:16:15.728773,,623.95
2023-07-11 10:16:16.328944,,624.0
2023-07-11 10:16:19.754950,,623.95
2023-07-11 10:16:21.736806,,624.0
2023-07-11 10:16:23.732170,,623.95
