,timestamp,lp
2023-07-10 14:26:21.825646,,623.0
2023-07-10 14:26:23.826315,,623.05
2023-07-10 14:26:24.421865,,623.0
2023-07-10 14:26:24.831537,,623.05
2023-07-10 14:26:26.635772,,623.0
2023-07-10 14:26:28.034066,,623.05
2023-07-10 14:26:30.429852,,623.0
2023-07-10 14:26:30.832267,,623.05
2023-07-10 14:26:35.830608,,623.0
2023-07-10 14:26:37.240724,,623.05
2023-07-10 14:26:37.831794,,623.0
2023-07-10 14:26:38.831158,,623.05
2023-07-10 14:26:41.644041,,623.0
2023-07-10 14:26:42.652083,,623.05
2023-07-10 14:26:45.249248,,623.0
2023-07-10 14:26:46.452634,,623.05
2023-07-10 14:26:46.846062,,622.95
2023-07-10 14:26:47.838388,,622.9
2023-07-10 14:26:48.833396,,622.85
2023-07-10 14:26:50.690083,,622.8
2023-07-10 14:26:51.831758,,622.85
2023-07-10 14:26:52.055990,,622.75
2023-07-10 14:26:52.832320,,622.8
2023-07-10 14:26:53.834156,,622.7
2023-07-10 14:26:54.259342,,622.8
2023-07-10 14:26:55.836493,,622.65
2023-07-10 14:26:56.462589,,622.8
2023-07-10 14:26:56.837413,,622.65
2023-07-10 14:26:57.662380,,622.8
2023-07-10 14:26:57.837951,,622.65
2023-07-10 14:26:58.836813,,622.8
2023-07-10 14:27:00.835307,,622.65
2023-07-10 14:27:03.095477,,622.75
2023-07-10 14:27:03.839017,,622.65
2023-07-10 14:27:04.469627,,622.6
2023-07-10 14:27:04.842398,,622.7
2023-07-10 14:27:05.472007,,622.6
2023-07-10 14:27:08.076303,,622.7
2023-07-10 14:27:10.478385,,622.55
2023-07-10 14:27:10.836920,,622.7
2023-07-10 14:27:13.839433,,622.65
2023-07-10 14:27:15.280445,,622.55
2023-07-10 14:27:15.838286,,622.65
2023-07-10 14:27:16.283063,,622.55
2023-07-10 14:27:17.515488,,622.5
2023-07-10 14:27:18.488559,,622.6
2023-07-10 14:27:19.486060,,622.55
2023-07-10 14:27:19.844945,,622.5
2023-07-10 14:27:20.489545,,622.3
2023-07-10 14:27:20.838402,,622.55
2023-07-10 14:27:21.841163,,622.5
2023-07-10 14:27:22.854871,,622.35
2023-07-10 14:27:24.091511,,622.55
2023-07-10 14:27:25.843409,,622.3
2023-07-10 14:27:27.089550,,622.5
2023-07-10 14:27:28.697267,,622.35
2023-07-10 14:27:29.840959,,622.5
2023-07-10 14:27:30.844920,,622.3
2023-07-10 14:27:31.841453,,622.4
2023-07-10 14:27:32.300792,,622.35
2023-07-10 14:27:32.841783,,622.4
2023-07-10 14:27:34.504991,,622.3
2023-07-10 14:27:34.841922,,622.4
2023-07-10 14:27:36.092054,,622.3
2023-07-10 14:27:38.842919,,622.4
2023-07-10 14:27:39.843586,,622.35
2023-07-10 14:27:42.712973,,622.3
2023-07-10 14:27:43.714254,,622.25
2023-07-10 14:27:44.844634,,622.3
2023-07-10 14:27:47.133562,,622.25
2023-07-10 14:27:48.120438,,622.3
2023-07-10 14:27:49.847919,,622.25
2023-07-10 14:27:50.328582,,622.3
2023-07-10 14:27:52.847301,,622.25
2023-07-10 14:27:54.849702,,622.3
2023-07-10 14:27:56.131080,,622.25
2023-07-10 14:27:56.846734,,622.3
2023-07-10 14:27:57.847823,,622.25
2023-07-10 14:27:58.847337,,622.3
2023-07-10 14:27:59.847391,,622.35
2023-07-10 14:28:00.535289,,622.65
2023-07-10 14:28:01.537667,,622.55
2023-07-10 14:28:01.847476,,622.7
2023-07-10 14:28:03.544425,,622.6
2023-07-10 14:28:04.749679,,622.7
2023-07-10 14:28:05.743063,,622.55
2023-07-10 14:28:06.750439,,622.7
2023-07-10 14:28:06.852377,,622.6
2023-07-10 14:28:08.853138,,622.7
2023-07-10 14:28:12.150876,,622.6
2023-07-10 14:28:12.853163,,622.75
2023-07-10 14:28:13.851076,,622.7
2023-07-10 14:28:14.755637,,622.75
2023-07-10 14:28:14.863570,,622.9
