,timestamp,lp
2023-07-10 12:31:39.697487,,625.2
2023-07-10 12:31:40.138214,,625.35
2023-07-10 12:31:40.694871,,625.25
2023-07-10 12:31:41.136597,,625.35
2023-07-10 12:31:41.689255,,625.25
2023-07-10 12:31:42.139979,,625.35
2023-07-10 12:31:43.154350,,625.4
2023-07-10 12:31:43.893892,,625.45
2023-07-10 12:31:44.144738,,625.65
2023-07-10 12:31:45.297911,,625.6
2023-07-10 12:31:46.141389,,625.65
2023-07-10 12:31:47.165756,,625.6
2023-07-10 12:31:47.296676,,625.65
2023-07-10 12:31:48.143151,,625.6
2023-07-10 12:31:48.494935,,625.65
2023-07-10 12:31:50.142302,,625.6
2023-07-10 12:31:50.907828,,625.65
2023-07-10 12:31:53.111467,,625.6
2023-07-10 12:31:54.111847,,625.65
2023-07-10 12:31:55.143108,,625.6
2023-07-10 12:31:57.145868,,625.65
2023-07-10 12:31:58.705904,,625.6
2023-07-10 12:31:59.161220,,625.65
2023-07-10 12:32:00.155181,,625.7
2023-07-10 12:32:00.951689,,625.9
2023-07-10 12:32:02.119965,,625.75
2023-07-10 12:32:03.330218,,625.9
2023-07-10 12:32:05.542057,,625.75
2023-07-10 12:32:05.715948,,625.95
2023-07-10 12:32:11.148052,,625.9
2023-07-10 12:32:13.148817,,625.8
2023-07-10 12:32:13.933060,,625.9
2023-07-10 12:32:14.148942,,625.8
2023-07-10 12:32:16.128190,,625.9
2023-07-10 12:32:19.149476,,625.7
2023-07-10 12:32:21.148753,,625.75
2023-07-10 12:32:22.738770,,625.7
2023-07-10 12:32:24.942095,,625.65
2023-07-10 12:32:26.159343,,625.7
2023-07-10 12:32:28.151167,,625.75
2023-07-10 12:32:28.541231,,625.7
2023-07-10 12:32:28.753953,,625.75
2023-07-10 12:32:29.152706,,625.7
2023-07-10 12:32:30.740722,,625.75
2023-07-10 12:32:32.398699,,625.9
2023-07-10 12:32:33.148610,,625.7
2023-07-10 12:32:36.354563,,625.65
2023-07-10 12:32:37.149072,,625.6
2023-07-10 12:32:38.149305,,625.45
2023-07-10 12:32:38.548059,,625.5
2023-07-10 12:32:39.157685,,625.45
2023-07-10 12:32:40.391922,,625.4
2023-07-10 12:32:42.152830,,625.45
2023-07-10 12:32:42.556582,,625.3
2023-07-10 12:32:43.151208,,625.25
2023-07-10 12:32:43.561953,,625.4
2023-07-10 12:32:44.556338,,625.45
2023-07-10 12:32:45.162965,,625.4
2023-07-10 12:32:46.757978,,625.25
2023-07-10 12:32:47.156732,,625.4
2023-07-10 12:32:47.758809,,625.25
2023-07-10 12:32:49.158942,,625.4
2023-07-10 12:32:49.763568,,625.3
2023-07-10 12:32:50.157327,,625.25
2023-07-10 12:32:50.760952,,625.4
2023-07-10 12:32:51.961737,,625.25
2023-07-10 12:32:53.157222,,625.5
2023-07-10 12:32:54.159602,,625.4
2023-07-10 12:32:57.159012,,625.45
2023-07-10 12:32:58.410628,,625.25
2023-07-10 12:32:58.974278,,625.45
2023-07-10 12:32:59.972662,,625.5
2023-07-10 12:33:00.159549,,625.4
2023-07-10 12:33:00.977041,,625.5
2023-07-10 12:33:01.977421,,625.4
2023-07-10 12:33:02.157312,,625.5
2023-07-10 12:33:06.192819,,625.4
2023-07-10 12:33:08.160600,,625.5
2023-07-10 12:33:08.379463,,625.4
2023-07-10 12:33:09.163981,,625.5
2023-07-10 12:33:11.986234,,625.4
2023-07-10 12:33:12.161127,,625.5
2023-07-10 12:33:16.804278,,625.55
2023-07-10 12:33:17.176047,,625.5
2023-07-10 12:33:17.794664,,625.55
2023-07-10 12:33:19.998055,,625.6
2023-07-10 12:33:22.166713,,625.5
2023-07-10 12:33:23.173736,,625.6
2023-07-10 12:33:23.799391,,625.65
2023-07-10 12:33:24.169161,,625.7
2023-07-10 12:33:25.802151,,625.65
2023-07-10 12:33:26.163929,,625.5
2023-07-10 12:33:27.012403,,625.75
2023-07-10 12:33:29.168482,,625.6
2023-07-10 12:33:30.165866,,625.8
2023-07-10 12:33:33.418532,,625.9
2023-07-10 12:33:34.165069,,625.7
2023-07-10 12:33:35.163454,,625.75
2023-07-10 12:33:35.819048,,625.8
2023-07-10 12:33:36.165833,,625.9
2023-07-10 12:33:40.167793,,625.8
2023-07-10 12:33:41.633888,,625.9
