,timestamp,lp
2023-07-10 13:51:43.892883,,624.8
2023-07-10 13:51:44.893272,,624.75
2023-07-10 13:51:45.712911,,624.6
2023-07-10 13:51:46.513337,,624.7
2023-07-10 13:51:46.899879,,624.75
2023-07-10 13:51:50.894230,,624.55
2023-07-10 13:51:51.895286,,624.75
2023-07-10 13:51:52.894274,,624.6
2023-07-10 13:51:53.894197,,624.55
2023-07-10 13:51:54.320812,,624.75
2023-07-10 13:51:56.899975,,624.55
2023-07-10 13:51:57.524219,,624.75
2023-07-10 13:51:58.725738,,624.7
2023-07-10 13:51:58.894645,,624.55
2023-07-10 13:51:59.912505,,624.7
2023-07-10 13:52:03.334387,,624.65
2023-07-10 13:52:03.898038,,624.5
2023-07-10 13:52:04.531644,,624.55
2023-07-10 13:52:05.533026,,624.5
2023-07-10 13:52:05.896801,,624.6
2023-07-10 13:52:06.899179,,624.5
2023-07-10 13:52:07.733770,,624.45
2023-07-10 13:52:07.898164,,624.5
2023-07-10 13:52:08.902071,,624.45
2023-07-10 13:52:09.899027,,624.25
2023-07-10 13:52:10.142334,,624.1
2023-07-10 13:52:10.900158,,624.05
2023-07-10 13:52:11.141615,,624.3
2023-07-10 13:52:11.899808,,624.05
2023-07-10 13:52:13.543611,,624.15
2023-07-10 13:52:13.899701,,624.2
2023-07-10 13:52:14.543758,,624.0
2023-07-10 13:52:15.743596,,624.05
2023-07-10 13:52:15.900810,,624.2
2023-07-10 13:52:16.747944,,624.05
2023-07-10 13:52:16.901440,,624.1
2023-07-10 13:52:18.146800,,624.15
2023-07-10 13:52:18.900067,,624.1
2023-07-10 13:52:19.901051,,624.0
2023-07-10 13:52:20.349419,,624.1
2023-07-10 13:52:21.551487,,624.0
2023-07-10 13:52:23.552299,,624.15
2023-07-10 13:52:23.905393,,623.95
2023-07-10 13:52:24.754320,,624.15
2023-07-10 13:52:24.902705,,624.0
2023-07-10 13:52:25.757612,,624.15
2023-07-10 13:52:26.757979,,624.05
2023-07-10 13:52:27.901241,,624.0
2023-07-10 13:52:28.902384,,623.95
2023-07-10 13:52:29.160398,,624.1
2023-07-10 13:52:29.902672,,623.9
2023-07-10 13:52:30.170382,,624.05
2023-07-10 13:52:30.907931,,623.95
2023-07-10 13:52:31.905256,,624.1
2023-07-10 13:52:33.164657,,624.05
2023-07-10 13:52:34.905245,,623.9
2023-07-10 13:52:35.567091,,623.95
2023-07-10 13:52:36.768396,,624.0
2023-07-10 13:52:36.905773,,624.1
2023-07-10 13:52:37.771854,,624.0
2023-07-10 13:52:37.904357,,624.1
